Game,Quarter,Possession,State A,State B,Result,Length,Binary Length
3,1,4,20,21,Loss,8,short
3,1,4,21,2,Loss,8,short
3,1,5,5,6,Loss,7,short
3,1,5,6,9,Loss,7,short
3,1,5,9,13,Loss,7,short
3,1,5,13,12,Loss,7,short
3,1,5,12,17,Loss,7,short
3,1,5,17,20,Loss,7,short
3,1,5,20,2,Loss,7,short
3,1,6,5,6,Loss,11,long
3,1,6,6,8,Loss,11,long
3,1,6,8,12,Loss,11,long
3,1,6,12,11,Loss,11,long
3,1,6,11,16,Loss,11,long
3,1,6,16,20,Loss,11,long
3,1,6,20,22,Loss,11,long
3,1,6,22,8,Loss,11,long
3,1,6,8,12,Loss,11,long
3,1,6,12,21,Loss,11,long
3,1,6,21,2,Loss,11,long
3,1,7,6,7,Loss,7,short
3,1,7,7,11,Loss,7,short
3,1,7,11,16,Loss,7,short
3,1,7,16,17,Loss,7,short
3,1,7,17,20,Loss,7,short
3,1,7,20,21,Loss,7,short
3,1,7,21,2,Loss,7,short
3,1,8,5,6,Loss,8,short
3,1,8,6,7,Loss,8,short
3,1,8,7,8,Loss,8,short
3,1,8,8,12,Loss,8,short
3,1,8,12,17,Loss,8,short
3,1,8,17,20,Loss,8,short
3,1,8,20,14,Loss,8,short
3,1,8,14,3,Loss,8,short
3,1,9,5,6,Loss,13,long
3,1,9,6,8,Loss,13,long
3,1,9,8,7,Loss,13,long
3,1,9,7,11,Loss,13,long
3,1,9,11,16,Loss,13,long
3,1,9,16,20,Loss,13,long
3,1,9,20,13,Loss,13,long
3,1,9,13,14,Loss,13,long
3,1,9,14,19,Loss,13,long
3,1,9,19,11,Loss,13,long
3,1,9,11,15,Loss,13,long
3,1,9,15,21,Loss,13,long
3,1,9,21,0a,Loss,13,long
3,1,10,6,7,Loss,15,long
3,1,10,7,10,Loss,15,long
3,1,10,10,16,Loss,15,long
3,1,10,16,11,Loss,15,long
3,1,10,11,16,Loss,15,long
3,1,10,16,17,Loss,15,long
3,1,10,17,7,Loss,15,long
3,1,10,7,11,Loss,15,long
3,1,10,11,22,Loss,15,long
3,1,10,22,7,Loss,15,long
3,1,10,7,8,Loss,15,long
3,1,10,8,12,Loss,15,long
3,1,10,12,16,Loss,15,long
3,1,10,16,20,Loss,15,long
3,1,10,20,2,Loss,15,long
3,1,11,5,6,Loss,6,short
3,1,11,6,8,Loss,6,short
3,1,11,8,12,Loss,6,short
3,1,11,12,7,Loss,6,short
3,1,11,7,11,Loss,6,short
3,1,11,11,0b,Loss,6,short
3,1,12,5,6,Loss,7,short
3,1,12,6,9,Loss,7,short
3,1,12,9,8,Loss,7,short
3,1,12,8,12,Loss,7,short
3,1,12,12,17,Loss,7,short
3,1,12,17,12,Loss,7,short
3,1,12,12,0a,Loss,7,short
3,1,13,5,6,Loss,7,short
3,1,13,6,8,Loss,7,short
3,1,13,8,12,Loss,7,short
3,1,13,12,17,Loss,7,short
3,1,13,17,20,Loss,7,short
3,1,13,20,18,Loss,7,short
3,1,13,18,0a,Loss,7,short
3,1,14,6,8,Loss,4,short
3,1,14,8,12,Loss,4,short
3,1,14,12,17,Loss,4,short
3,1,14,17,2,Loss,4,short
3,1,15,6,7,Loss,5,short
3,1,15,7,17,Loss,5,short
3,1,15,17,20,Loss,5,short
3,1,15,20,21,Loss,5,short
3,1,15,21,2,Loss,5,short
3,1,16,6,8,Loss,7,short
3,1,16,8,9,Loss,7,short
3,1,16,9,8,Loss,7,short
3,1,16,8,12,Loss,7,short
3,1,16,12,17,Loss,7,short
3,1,16,17,12,Loss,7,short
3,1,16,12,0a,Loss,7,short
3,1,17,5,6,Loss,7,short
3,1,17,6,8,Loss,7,short
3,1,17,8,12,Loss,7,short
3,1,17,12,17,Loss,7,short
3,1,17,17,20,Loss,7,short
3,1,17,20,10,Loss,7,short
3,1,17,10,0b,Loss,7,short
3,1,18,5,6,Loss,5,short
3,1,18,6,8,Loss,5,short
3,1,18,8,12,Loss,5,short
3,1,18,12,11,Loss,5,short
3,1,18,11,3,Loss,5,short
3,1,19,6,7,Loss,3,short
3,1,19,7,11,Loss,3,short
3,1,19,11,0b,Loss,3,short
3,1,20,5,6,Loss,10,short
3,1,20,6,7,Loss,10,short
3,1,20,7,8,Loss,10,short
3,1,20,8,12,Loss,10,short
3,1,20,12,9,Loss,10,short
3,1,20,9,8,Loss,10,short
3,1,20,8,12,Loss,10,short
3,1,20,12,17,Loss,10,short
3,1,20,17,16,Loss,10,short
3,1,20,16,0a,Loss,10,short
3,1,21,5,6,Loss,10,short
3,1,21,6,9,Loss,10,short
3,1,21,9,8,Loss,10,short
3,1,21,8,12,Loss,10,short
3,1,21,12,17,Loss,10,short
3,1,21,17,11,Loss,10,short
3,1,21,11,16,Loss,10,short
3,1,21,16,20,Loss,10,short
3,1,21,20,13,Loss,10,short
3,1,21,13,3,Loss,10,short
3,1,22,5,6,Loss,7,short
3,1,22,6,8,Loss,7,short
3,1,22,8,12,Loss,7,short
3,1,22,12,17,Loss,7,short
3,1,22,17,20,Loss,7,short
3,1,22,20,21,Loss,7,short
3,1,22,21,2,Loss,7,short
3,1,23,6,9,Loss,10,short
3,1,23,9,12,Loss,10,short
3,1,23,12,17,Loss,10,short
3,1,23,17,20,Loss,10,short
3,1,23,20,11,Loss,10,short
3,1,23,11,16,Loss,10,short
3,1,23,16,17,Loss,10,short
3,1,23,17,20,Loss,10,short
3,1,23,20,21,Loss,10,short
3,1,23,21,0b,Loss,10,short
3,1,24,6,8,Loss,6,short
3,1,24,8,12,Loss,6,short
3,1,24,12,17,Loss,6,short
3,1,24,17,20,Loss,6,short
3,1,24,20,21,Loss,6,short
3,1,24,21,2,Loss,6,short
3,1,25,6,7,Loss,7,short
3,1,25,7,8,Loss,7,short
3,1,25,8,11,Loss,7,short
3,1,25,11,12,Loss,7,short
3,1,25,12,17,Loss,7,short
3,1,25,17,20,Loss,7,short
3,1,25,20,2,Loss,7,short
3,1,26,5,6,Loss,8,short
3,1,26,6,9,Loss,8,short
3,1,26,9,13,Loss,8,short
3,1,26,13,18,Loss,8,short
3,1,26,18,8,Loss,8,short
3,1,26,8,17,Loss,8,short
3,1,26,17,20,Loss,8,short
3,1,26,20,1,Loss,8,short
3,1,27,6,8,Loss,6,short
3,1,27,8,12,Loss,6,short
3,1,27,12,17,Loss,6,short
3,1,27,17,24,Loss,6,short
3,1,27,24,15,Loss,6,short
3,1,27,15,0a,Loss,6,short
3,2,28,5,0b,Loss,1,short
3,2,29,5,6,Loss,8,short
3,2,29,6,7,Loss,8,short
3,2,29,7,8,Loss,8,short
3,2,29,8,12,Loss,8,short
3,2,29,12,17,Loss,8,short
3,2,29,17,16,Loss,8,short
3,2,29,16,20,Loss,8,short
3,2,29,20,0a,Loss,8,short
3,2,30,6,13,Loss,4,short
3,2,30,13,20,Loss,4,short
3,2,30,20,21,Loss,4,short
3,2,30,21,2,Loss,4,short
3,2,31,5,6,Loss,14,long
3,2,31,6,9,Loss,14,long
3,2,31,9,13,Loss,14,long
3,2,31,13,18,Loss,14,long
3,2,31,18,9,Loss,14,long
3,2,31,9,8,Loss,14,long
3,2,31,8,17,Loss,14,long
3,2,31,17,21,Loss,14,long
3,2,31,21,24,Loss,14,long
3,2,31,24,10,Loss,14,long
3,2,31,10,7,Loss,14,long
3,2,31,7,11,Loss,14,long
3,2,31,11,16,Loss,14,long
3,2,31,16,0a,Loss,14,long
3,2,32,5,6,Loss,2,short
3,2,32,6,0b,Loss,2,short
3,2,33,6,9,Loss,4,short
3,2,33,9,13,Loss,4,short
3,2,33,13,21,Loss,4,short
3,2,33,21,2,Loss,4,short
3,2,34,5,6,Loss,8,short
3,2,34,6,9,Loss,8,short
3,2,34,9,8,Loss,8,short
3,2,34,8,9,Loss,8,short
3,2,34,9,8,Loss,8,short
3,2,34,8,12,Loss,8,short
3,2,34,12,17,Loss,8,short
3,2,34,17,0a,Loss,8,short
3,2,35,5,6,Loss,7,short
3,2,35,6,8,Loss,7,short
3,2,35,8,12,Loss,7,short
3,2,35,12,8,Loss,7,short
3,2,35,8,12,Loss,7,short
3,2,35,12,13,Loss,7,short
3,2,35,13,0b,Loss,7,short
3,2,36,6,8,Loss,5,short
3,2,36,8,12,Loss,5,short
3,2,36,12,17,Loss,5,short
3,2,36,17,20,Loss,5,short
3,2,36,20,0a,Loss,5,short
3,2,37,5,6,Loss,16,long
3,2,37,6,8,Loss,16,long
3,2,37,8,12,Loss,16,long
3,2,37,12,9,Loss,16,long
3,2,37,9,8,Loss,16,long
3,2,37,8,12,Loss,16,long
3,2,37,12,17,Loss,16,long
3,2,37,17,20,Loss,16,long
3,2,37,20,18,Loss,16,long
3,2,37,18,17,Loss,16,long
3,2,37,17,12,Loss,16,long
3,2,37,12,11,Loss,16,long
3,2,37,11,17,Loss,16,long
3,2,37,17,20,Loss,16,long
3,2,37,20,12,Loss,16,long
3,2,37,12,0b,Loss,16,long
3,2,38,5,6,Loss,7,short
3,2,38,6,8,Loss,7,short
3,2,38,8,9,Loss,7,short
3,2,38,9,22,Loss,7,short
3,2,38,22,15,Loss,7,short
3,2,38,15,12,Loss,7,short
3,2,38,12,3,Loss,7,short
3,2,39,5,6,Loss,6,short
3,2,39,6,7,Loss,6,short
3,2,39,7,8,Loss,6,short
3,2,39,8,12,Loss,6,short
3,2,39,12,11,Loss,6,short
3,2,39,11,3,Loss,6,short
3,2,40,5,8,Loss,4,short
3,2,40,8,9,Loss,4,short
3,2,40,9,12,Loss,4,short
3,2,40,12,0a,Loss,4,short
3,2,41,5,6,Loss,15,long
3,2,41,6,7,Loss,15,long
3,2,41,7,8,Loss,15,long
3,2,41,8,9,Loss,15,long
3,2,41,9,19,Loss,15,long
3,2,41,19,18,Loss,15,long
3,2,41,18,8,Loss,15,long
3,2,41,8,11,Loss,15,long
3,2,41,11,10,Loss,15,long
3,2,41,10,11,Loss,15,long
3,2,41,11,16,Loss,15,long
3,2,41,16,15,Loss,15,long
3,2,41,15,24,Loss,15,long
3,2,41,24,10,Loss,15,long
3,2,41,10,0b,Loss,15,long
3,2,42,5,6,Loss,7,short
3,2,42,6,7,Loss,7,short
3,2,42,7,8,Loss,7,short
3,2,42,8,16,Loss,7,short
3,2,42,16,20,Loss,7,short
3,2,42,20,10,Loss,7,short
3,2,42,10,3,Loss,7,short
3,2,43,6,8,Loss,14,long
3,2,43,8,12,Loss,14,long
3,2,43,12,17,Loss,14,long
3,2,43,17,18,Loss,14,long
3,2,43,18,20,Loss,14,long
3,2,43,20,16,Loss,14,long
3,2,43,16,11,Loss,14,long
3,2,43,11,7,Loss,14,long
3,2,43,7,11,Loss,14,long
3,2,43,11,12,Loss,14,long
3,2,43,12,17,Loss,14,long
3,2,43,17,20,Loss,14,long
3,2,43,20,21,Loss,14,long
3,2,43,21,1,Loss,14,long
3,2,44,5,6,Loss,8,short
3,2,44,6,8,Loss,8,short
3,2,44,8,12,Loss,8,short
3,2,44,12,17,Loss,8,short
3,2,44,17,18,Loss,8,short
3,2,44,18,20,Loss,8,short
3,2,44,20,21,Loss,8,short
3,2,44,21,3,Loss,8,short
3,2,45,6,7,Loss,7,short
3,2,45,7,8,Loss,7,short
3,2,45,8,12,Loss,7,short
3,2,45,12,17,Loss,7,short
3,2,45,17,20,Loss,7,short
3,2,45,20,21,Loss,7,short
3,2,45,21,2,Loss,7,short
3,2,46,6,8,Loss,7,short
3,2,46,8,7,Loss,7,short
3,2,46,7,11,Loss,7,short
3,2,46,11,16,Loss,7,short
3,2,46,16,20,Loss,7,short
3,2,46,20,21,Loss,7,short
3,2,46,21,2,Loss,7,short
3,2,47,5,6,Loss,10,short
3,2,47,6,8,Loss,10,short
3,2,47,8,9,Loss,10,short
3,2,47,9,8,Loss,10,short
3,2,47,8,12,Loss,10,short
3,2,47,12,11,Loss,10,short
3,2,47,11,16,Loss,10,short
3,2,47,16,20,Loss,10,short
3,2,47,20,21,Loss,10,short
3,2,47,21,2,Loss,10,short
3,2,48,5,6,Loss,9,short
3,2,48,6,7,Loss,9,short
3,2,48,7,8,Loss,9,short
3,2,48,8,9,Loss,9,short
3,2,48,9,8,Loss,9,short
3,2,48,8,12,Loss,9,short
3,2,48,12,17,Loss,9,short
3,2,48,17,20,Loss,9,short
3,2,48,20,0a,Loss,9,short
3,2,49,5,6,Loss,9,short
3,2,49,6,9,Loss,9,short
3,2,49,9,8,Loss,9,short
3,2,49,8,7,Loss,9,short
3,2,49,7,11,Loss,9,short
3,2,49,11,16,Loss,9,short
3,2,49,16,15,Loss,9,short
3,2,49,15,21,Loss,9,short
3,2,49,21,1,Loss,9,short
3,2,50,5,6,Loss,9,short
3,2,50,6,8,Loss,9,short
3,2,50,8,9,Loss,9,short
3,2,50,9,8,Loss,9,short
3,2,50,8,13,Loss,9,short
3,2,50,13,17,Loss,9,short
3,2,50,17,20,Loss,9,short
3,2,50,20,21,Loss,9,short
3,2,50,21,2,Loss,9,short
3,2,51,5,6,Loss,8,short
3,2,51,6,7,Loss,8,short
3,2,51,7,8,Loss,8,short
3,2,51,8,12,Loss,8,short
3,2,51,12,17,Loss,8,short
3,2,51,17,20,Loss,8,short
3,2,51,20,21,Loss,8,short
3,2,51,21,2,Loss,8,short
3,2,52,5,6,Loss,5,short
3,2,52,6,8,Loss,5,short
3,2,52,8,12,Loss,5,short
3,2,52,12,17,Loss,5,short
3,2,52,17,0a,Loss,5,short
3,3,53,6,8,Loss,10,short
3,3,53,8,9,Loss,10,short
3,3,53,9,13,Loss,10,short
3,3,53,13,11,Loss,10,short
3,3,53,11,16,Loss,10,short
3,3,53,16,17,Loss,10,short
3,3,53,17,20,Loss,10,short
3,3,53,20,20,Loss,10,short
3,3,53,20,21,Loss,10,short
3,3,53,21,2,Loss,10,short
3,3,54,6,8,Loss,4,short
3,3,54,8,12,Loss,4,short
3,3,54,12,17,Loss,4,short
3,3,54,17,2,Loss,4,short
3,3,55,6,9,Loss,7,short
3,3,55,9,8,Loss,7,short
3,3,55,8,12,Loss,7,short
3,3,55,12,17,Loss,7,short
3,3,55,17,20,Loss,7,short
3,3,55,20,16,Loss,7,short
3,3,55,16,2,Loss,7,short
3,3,56,6,8,Loss,6,short
3,3,56,8,9,Loss,6,short
3,3,56,9,12,Loss,6,short
3,3,56,12,17,Loss,6,short
3,3,56,17,20,Loss,6,short
3,3,56,20,2,Loss,6,short
3,3,57,6,7,Loss,8,short
3,3,57,7,11,Loss,8,short
3,3,57,11,16,Loss,8,short
3,3,57,16,11,Loss,8,short
3,3,57,11,17,Loss,8,short
3,3,57,17,20,Loss,8,short
3,3,57,20,12,Loss,8,short
3,3,57,12,0a,Loss,8,short
3,3,58,5,6,Loss,4,short
3,3,58,6,9,Loss,4,short
3,3,58,9,13,Loss,4,short
3,3,58,13,0b,Loss,4,short
3,3,59,5,6,Loss,6,short
3,3,59,6,9,Loss,6,short
3,3,59,9,13,Loss,6,short
3,3,59,13,18,Loss,6,short
3,3,59,18,10,Loss,6,short
3,3,59,10,0a,Loss,6,short
3,3,60,5,6,Loss,8,short
3,3,60,6,9,Loss,8,short
3,3,60,9,8,Loss,8,short
3,3,60,8,9,Loss,8,short
3,3,60,9,13,Loss,8,short
3,3,60,13,18,Loss,8,short
3,3,60,18,20,Loss,8,short
3,3,60,20,2,Loss,8,short
3,3,61,5,6,Loss,7,short
3,3,61,6,8,Loss,7,short
3,3,61,8,9,Loss,7,short
3,3,61,9,8,Loss,7,short
3,3,61,8,12,Loss,7,short
3,3,61,12,11,Loss,7,short
3,3,61,11,0b,Loss,7,short
3,3,62,5,6,Loss,8,short
3,3,62,6,9,Loss,8,short
3,3,62,9,8,Loss,8,short
3,3,62,8,7,Loss,8,short
3,3,62,7,11,Loss,8,short
3,3,62,11,16,Loss,8,short
3,3,62,16,11,Loss,8,short
3,3,62,11,3,Loss,8,short
3,3,63,5,6,Loss,8,short
3,3,63,6,8,Loss,8,short
3,3,63,8,7,Loss,8,short
3,3,63,7,8,Loss,8,short
3,3,63,8,9,Loss,8,short
3,3,63,9,17,Loss,8,short
3,3,63,17,10,Loss,8,short
3,3,63,10,3,Loss,8,short
3,3,64,6,8,Loss,11,long
3,3,64,8,12,Loss,11,long
3,3,64,12,17,Loss,11,long
3,3,64,17,20,Loss,11,long
3,3,64,20,15,Loss,11,long
3,3,64,15,8,Loss,11,long
3,3,64,8,12,Loss,11,long
3,3,64,12,17,Loss,11,long
3,3,64,17,20,Loss,11,long
3,3,64,20,16,Loss,11,long
3,3,64,16,0a,Loss,11,long
3,3,65,5,6,Loss,8,short
3,3,65,6,7,Loss,8,short
3,3,65,7,11,Loss,8,short
3,3,65,11,7,Loss,8,short
3,3,65,7,8,Loss,8,short
3,3,65,8,12,Loss,8,short
3,3,65,12,21,Loss,8,short
3,3,65,21,0a,Loss,8,short
3,3,66,6,7,Loss,9,short
3,3,66,7,11,Loss,9,short
3,3,66,11,16,Loss,9,short
3,3,66,16,17,Loss,9,short
3,3,66,17,20,Loss,9,short
3,3,66,20,18,Loss,9,short
3,3,66,18,20,Loss,9,short
3,3,66,20,13,Loss,9,short
3,3,66,13,3,Loss,9,short
3,3,67,5,6,Loss,8,short
3,3,67,6,8,Loss,8,short
3,3,67,8,13,Loss,8,short
3,3,67,13,18,Loss,8,short
3,3,67,18,13,Loss,8,short
3,3,67,13,18,Loss,8,short
3,3,67,18,17,Loss,8,short
3,3,67,17,0a,Loss,8,short
3,3,68,5,6,Loss,10,short
3,3,68,6,9,Loss,10,short
3,3,68,9,8,Loss,10,short
3,3,68,8,12,Loss,10,short
3,3,68,12,17,Loss,10,short
3,3,68,17,16,Loss,10,short
3,3,68,16,15,Loss,10,short
3,3,68,15,7,Loss,10,short
3,3,68,7,15,Loss,10,short
3,3,68,15,0a,Loss,10,short
3,3,69,5,6,Loss,11,long
3,3,69,6,8,Loss,11,long
3,3,69,8,12,Loss,11,long
3,3,69,12,13,Loss,11,long
3,3,69,13,18,Loss,11,long
3,3,69,18,13,Loss,11,long
3,3,69,13,12,Loss,11,long
3,3,69,12,17,Loss,11,long
3,3,69,17,20,Loss,11,long
3,3,69,20,21,Loss,11,long
3,3,69,21,0a,Loss,11,long
3,3,70,6,7,Loss,13,long
3,3,70,7,11,Loss,13,long
3,3,70,11,7,Loss,13,long
3,3,70,7,12,Loss,13,long
3,3,70,12,17,Loss,13,long
3,3,70,17,13,Loss,13,long
3,3,70,13,19,Loss,13,long
3,3,70,19,8,Loss,13,long
3,3,70,8,7,Loss,13,long
3,3,70,7,11,Loss,13,long
3,3,70,11,12,Loss,13,long
3,3,70,12,17,Loss,13,long
3,3,70,17,2,Loss,13,long
3,3,71,6,8,Loss,9,short
3,3,71,8,12,Loss,9,short
3,3,71,12,17,Loss,9,short
3,3,71,17,18,Loss,9,short
3,3,71,18,17,Loss,9,short
3,3,71,17,12,Loss,9,short
3,3,71,12,17,Loss,9,short
3,3,71,17,20,Loss,9,short
3,3,71,20,2,Loss,9,short
3,3,72,5,6,Loss,8,short
3,3,72,6,8,Loss,8,short
3,3,72,8,9,Loss,8,short
3,3,72,9,13,Loss,8,short
3,3,72,13,18,Loss,8,short
3,3,72,18,14,Loss,8,short
3,3,72,14,19,Loss,8,short
3,3,72,19,0b,Loss,8,short
3,3,73,6,9,Loss,9,short
3,3,73,9,13,Loss,9,short
3,3,73,13,12,Loss,9,short
3,3,73,12,8,Loss,9,short
3,3,73,8,7,Loss,9,short
3,3,73,7,11,Loss,9,short
3,3,73,11,16,Loss,9,short
3,3,73,16,15,Loss,9,short
3,3,73,15,0a,Loss,9,short
3,3,74,6,8,Loss,6,short
3,3,74,8,7,Loss,6,short
3,3,74,7,11,Loss,6,short
3,3,74,11,16,Loss,6,short
3,3,74,16,19,Loss,6,short
3,3,74,19,3,Loss,6,short
3,3,75,6,8,Loss,3,short
3,3,75,8,12,Loss,3,short
3,3,75,12,3,Loss,3,short
3,4,76,5,6,Loss,14,long
3,4,76,6,7,Loss,14,long
3,4,76,7,22,Loss,14,long
3,4,76,22,16,Loss,14,long
3,4,76,16,15,Loss,14,long
3,4,76,15,11,Loss,14,long
3,4,76,11,12,Loss,14,long
3,4,76,12,9,Loss,14,long
3,4,76,9,8,Loss,14,long
3,4,76,8,12,Loss,14,long
3,4,76,12,17,Loss,14,long
3,4,76,17,17,Loss,14,long
3,4,76,17,20,Loss,14,long
3,4,76,20,0a,Loss,14,long
3,4,77,5,6,Loss,11,long
3,4,77,6,8,Loss,11,long
3,4,77,8,12,Loss,11,long
3,4,77,12,13,Loss,11,long
3,4,77,13,18,Loss,11,long
3,4,77,18,20,Loss,11,long
3,4,77,20,11,Loss,11,long
3,4,77,11,10,Loss,11,long
3,4,77,10,15,Loss,11,long
3,4,77,15,20,Loss,11,long
3,4,77,20,2,Loss,11,long
3,4,78,5,6,Loss,8,short
3,4,78,6,9,Loss,8,short
3,4,78,9,13,Loss,8,short
3,4,78,13,12,Loss,8,short
3,4,78,12,17,Loss,8,short
3,4,78,17,20,Loss,8,short
3,4,78,20,15,Loss,8,short
3,4,78,15,2,Loss,8,short
3,4,79,5,6,Loss,11,long
3,4,79,6,8,Loss,11,long
3,4,79,8,9,Loss,11,long
3,4,79,9,8,Loss,11,long
3,4,79,8,12,Loss,11,long
3,4,79,12,17,Loss,11,long
3,4,79,17,20,Loss,11,long
3,4,79,20,11,Loss,11,long
3,4,79,11,13,Loss,11,long
3,4,79,13,18,Loss,11,long
3,4,79,18,0b,Loss,11,long
3,4,80,5,6,Loss,5,short
3,4,80,6,8,Loss,5,short
3,4,80,8,13,Loss,5,short
3,4,80,13,21,Loss,5,short
3,4,80,21,2,Loss,5,short
3,4,81,5,6,Loss,3,short
3,4,81,6,8,Loss,3,short
3,4,81,8,0b,Loss,3,short
3,4,82,5,0b,Loss,1,short
3,4,83,5,6,Loss,9,short
3,4,83,6,8,Loss,9,short
3,4,83,8,7,Loss,9,short
3,4,83,7,8,Loss,9,short
3,4,83,8,7,Loss,9,short
3,4,83,7,11,Loss,9,short
3,4,83,11,16,Loss,9,short
3,4,83,16,15,Loss,9,short
3,4,83,15,1,Loss,9,short
3,4,84,5,6,Loss,10,short
3,4,84,6,7,Loss,10,short
3,4,84,7,8,Loss,10,short
3,4,84,8,12,Loss,10,short
3,4,84,12,13,Loss,10,short
3,4,84,13,18,Loss,10,short
3,4,84,18,17,Loss,10,short
3,4,84,17,20,Loss,10,short
3,4,84,20,21,Loss,10,short
3,4,84,21,2,Loss,10,short
3,4,85,6,8,Loss,13,long
3,4,85,8,12,Loss,13,long
3,4,85,12,17,Loss,13,long
3,4,85,17,20,Loss,13,long
3,4,85,20,21,Loss,13,long
3,4,85,21,23,Loss,13,long
3,4,85,23,9,Loss,13,long
3,4,85,9,8,Loss,13,long
3,4,85,8,12,Loss,13,long
3,4,85,12,17,Loss,13,long
3,4,85,17,20,Loss,13,long
3,4,85,20,21,Loss,13,long
3,4,85,21,0a,Loss,13,long
3,4,86,5,6,Loss,11,long
3,4,86,6,8,Loss,11,long
3,4,86,8,9,Loss,11,long
3,4,86,9,8,Loss,11,long
3,4,86,8,12,Loss,11,long
3,4,86,12,11,Loss,11,long
3,4,86,11,7,Loss,11,long
3,4,86,7,11,Loss,11,long
3,4,86,11,16,Loss,11,long
3,4,86,16,17,Loss,11,long
3,4,86,17,0b,Loss,11,long
3,4,87,5,6,Loss,8,short
3,4,87,6,8,Loss,8,short
3,4,87,8,9,Loss,8,short
3,4,87,9,8,Loss,8,short
3,4,87,8,12,Loss,8,short
3,4,87,12,17,Loss,8,short
3,4,87,17,20,Loss,8,short
3,4,87,20,2,Loss,8,short
3,4,88,5,6,Loss,7,short
3,4,88,6,9,Loss,7,short
3,4,88,9,11,Loss,7,short
3,4,88,11,17,Loss,7,short
3,4,88,17,20,Loss,7,short
3,4,88,20,21,Loss,7,short
3,4,88,21,0b,Loss,7,short
3,4,89,5,6,Loss,7,short
3,4,89,6,8,Loss,7,short
3,4,89,8,12,Loss,7,short
3,4,89,12,17,Loss,7,short
3,4,89,17,20,Loss,7,short
3,4,89,20,10,Loss,7,short
3,4,89,10,0a,Loss,7,short
3,4,90,5,6,Loss,8,short
3,4,90,6,7,Loss,8,short
3,4,90,7,8,Loss,8,short
3,4,90,8,12,Loss,8,short
3,4,90,12,17,Loss,8,short
3,4,90,17,20,Loss,8,short
3,4,90,20,21,Loss,8,short
3,4,90,21,0a,Loss,8,short
3,4,91,6,7,Loss,14,long
3,4,91,7,8,Loss,14,long
3,4,91,8,12,Loss,14,long
3,4,91,12,17,Loss,14,long
3,4,91,17,20,Loss,14,long
3,4,91,20,15,Loss,14,long
3,4,91,15,21,Loss,14,long
3,4,91,21,23,Loss,14,long
3,4,91,23,23,Loss,14,long
3,4,91,23,9,Loss,14,long
3,4,91,9,8,Loss,14,long
3,4,91,8,12,Loss,14,long
3,4,91,12,17,Loss,14,long
3,4,91,17,2,Loss,14,long
3,4,92,5,6,Loss,7,short
3,4,92,6,8,Loss,7,short
3,4,92,8,12,Loss,7,short
3,4,92,12,17,Loss,7,short
3,4,92,17,18,Loss,7,short
3,4,92,18,20,Loss,7,short
3,4,92,20,0b,Loss,7,short
3,4,93,7,11,Loss,4,short
3,4,93,11,16,Loss,4,short
3,4,93,16,20,Loss,4,short
3,4,93,20,2,Loss,4,short
3,4,94,5,6,Loss,13,long
3,4,94,6,8,Loss,13,long
3,4,94,8,12,Loss,13,long
3,4,94,12,17,Loss,13,long
3,4,94,17,20,Loss,13,long
3,4,94,20,13,Loss,13,long
3,4,94,13,18,Loss,13,long
3,4,94,18,11,Loss,13,long
3,4,94,11,7,Loss,13,long
3,4,94,7,12,Loss,13,long
3,4,94,12,17,Loss,13,long
3,4,94,17,20,Loss,13,long
3,4,94,20,0b,Loss,13,long
3,4,95,6,9,Loss,12,long
3,4,95,9,8,Loss,12,long
3,4,95,8,9,Loss,12,long
3,4,95,9,13,Loss,12,long
3,4,95,13,18,Loss,12,long
3,4,95,18,13,Loss,12,long
3,4,95,13,11,Loss,12,long
3,4,95,11,8,Loss,12,long
3,4,95,8,12,Loss,12,long
3,4,95,12,17,Loss,12,long
3,4,95,17,16,Loss,12,long
3,4,95,16,0a,Loss,12,long
3,4,96,5,6,Loss,7,short
3,4,96,6,9,Loss,7,short
3,4,96,9,13,Loss,7,short
3,4,96,13,18,Loss,7,short
3,4,96,18,19,Loss,7,short
3,4,96,19,21,Loss,7,short
3,4,96,21,1,Loss,7,short
3,4,97,6,1,Loss,1,short
3,4,98,5,6,Loss,5,short
3,4,98,6,8,Loss,5,short
3,4,98,8,11,Loss,5,short
3,4,98,11,16,Loss,5,short
3,4,98,16,1,Loss,5,short
4,1,1,6,8,Win,7,short
4,1,1,8,7,Win,7,short
4,1,1,7,13,Win,7,short
4,1,1,13,18,Win,7,short
4,1,1,18,20,Win,7,short
4,1,1,20,21,Win,7,short
4,1,1,21,2,Win,7,short
4,1,2,6,9,Win,5,short
4,1,2,9,8,Win,5,short
4,1,2,8,12,Win,5,short
4,1,2,12,17,Win,5,short
4,1,2,17,2,Win,5,short
4,1,3,5,6,Win,10,short
4,1,3,6,8,Win,10,short
4,1,3,8,9,Win,10,short
4,1,3,9,13,Win,10,short
4,1,3,13,18,Win,10,short
4,1,3,18,20,Win,10,short
4,1,3,20,12,Win,10,short
4,1,3,12,17,Win,10,short
4,1,3,17,18,Win,10,short
4,1,3,18,0b,Win,10,short
4,1,4,5,6,Win,13,long
4,1,4,6,7,Win,13,long
4,1,4,7,11,Win,13,long
4,1,4,11,12,Win,13,long
4,1,4,12,17,Win,13,long
4,1,4,17,12,Win,13,long
4,1,4,12,17,Win,13,long
4,1,4,17,20,Win,13,long
4,1,4,20,11,Win,13,long
4,1,4,11,16,Win,13,long
4,1,4,16,15,Win,13,long
